RecordIndex,InUse,Type,Filename,Ext,Size,Parents,Time_MFT,Time_Create,Time_Alter,Time_Read,Att_Archive,Att_Compressed,Att_Device,Att_Encrypted,Att_Hidden,Att_Normal,Att_NotIndexed,Att_Offline,Att_Readonly,Att_Reparse,Att_Sparse,Att_System,Att_Temp,USN,Hardlinks,ADS,ZoneId,ReferrerUrl,HostUrl
6625,"True","File","MDMAppInstaller.exe",".exe",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925864,1,"","","",""
6626,"True","File","MdmCommon.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6627,"True","File","MdmDiagnostics.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925862,1,"","","",""
6628,"True","File","MdmDiagnosticsTool.exe",".exe",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925870,1,"","","",""
6629,"True","File","mdminst.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6630,"True","File","mdmlocalmanagement.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925870,1,"","","",""
6631,"True","File","mdmmigrator.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925856,1,"","","",""
6632,"True","File","mdmpostprocessevaluator.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925880,1,"","","",""
6633,"True","File","mdmregistration.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925864,1,"","","",""
6634,"True","File","MdRes.exe",".exe",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925844,1,"","","",""
6635,"True","File","MdSched.exe",".exe",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6636,"True","File","MediaFoundation.DefaultPerceptionProvider.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925916,1,"","","",""
6637,"True","File","MediaSystemToastIcon.contrast-white.png",".png",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925904,1,"","","",""
6638,"True","File","MediaSystemToastIcon.png",".png",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925874,1,"","","",""
6639,"True","File","MediumRoom.bin",".bin",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925854,1,"","","",""
6640,"True","File","MemoryDiagnostic.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925866,1,"","","",""
6641,"True","File","MessagingDataModel2.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925872,1,"","","",""
6642,"True","File","MessagingService.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925866,1,"","","",""
6643,"True","File","mf.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925838,1,"","","",""
6644,"True","File","mf3216.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
6645,"True","File","mfAACEnc.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6646,"True","File","mfasfsrcsnk.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925856,1,"","","",""
6647,"True","File","mfaudiocnv.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925854,1,"","","",""
6648,"True","File","mfc100.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
6649,"True","File","mfc100chs.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6650,"True","File","mfc100cht.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6651,"True","File","mfc100deu.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6652,"True","File","mfc100enu.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6653,"True","File","mfc100esn.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6654,"True","File","mfc100fra.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6655,"True","File","mfc100ita.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6656,"True","File","mfc100jpn.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6657,"True","File","mfc100kor.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6658,"True","File","mfc100rus.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6659,"True","File","mfc100u.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6660,"True","File","mfc110.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
6661,"True","File","mfc110chs.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6662,"True","File","mfc110cht.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6663,"True","File","mfc110d.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6664,"True","File","mfc110deu.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6665,"True","File","mfc110enu.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6666,"True","File","mfc110esn.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6667,"True","File","mfc110fra.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6668,"True","File","mfc110ita.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6669,"True","File","mfc110jpn.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6670,"True","File","mfc110kor.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6671,"True","File","mfc110rus.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6672,"True","File","mfc110u.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6673,"True","File","mfc110ud.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6674,"True","File","mfc120.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
6675,"True","File","mfc120chs.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6676,"True","File","mfc120cht.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6677,"True","File","mfc120d.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6678,"True","File","mfc120deu.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6679,"True","File","mfc120enu.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6680,"True","File","mfc120esn.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6681,"True","File","mfc120fra.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6682,"True","File","mfc120ita.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6683,"True","File","mfc120jpn.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6684,"True","File","mfc120kor.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6685,"True","File","mfc120rus.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6686,"True","File","mfc120u.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6687,"True","File","mfc120ud.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6688,"True","File","mfc140.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
6689,"True","File","mfc140chs.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6690,"True","File","mfc140cht.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6691,"True","File","mfc140d.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6692,"True","File","mfc140deu.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6693,"True","File","mfc140enu.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6694,"True","File","mfc140esn.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6695,"True","File","mfc140fra.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6696,"True","File","mfc140ita.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6697,"True","File","mfc140jpn.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6698,"True","File","mfc140kor.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6699,"True","File","mfc140rus.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6700,"True","File","mfc140u.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6701,"True","File","mfc140ud.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6702,"True","File","mfc42.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925844,1,"","","",""
6703,"True","File","mfc42u.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
6704,"True","File","MFCaptureEngine.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925864,1,"","","",""
6705,"True","File","mfcm100.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6706,"True","File","mfcm100u.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6707,"True","File","mfcm110.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6708,"True","File","mfcm110d.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6709,"True","File","mfcm110u.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6710,"True","File","mfcm110ud.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6711,"True","File","mfcm120.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6712,"True","File","mfcm120d.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6713,"True","File","mfcm120u.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6714,"True","File","mfcm120ud.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6715,"True","File","mfcm140.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6716,"True","File","mfcm140d.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6717,"True","File","mfcm140u.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6718,"True","File","mfcm140ud.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6719,"True","File","mfcore.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
6720,"True","File","mfcsubs.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6721,"True","File","mfds.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925842,1,"","","",""
6722,"True","File","mfdvdec.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6723,"True","File","mferror.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
6724,"True","File","mfh263enc.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6725,"True","File","mfh264enc.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6726,"True","File","mfksproxy.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6727,"True","File","MFMediaEngine.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925860,1,"","","",""
6728,"True","File","mfmjpegdec.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925854,1,"","","",""
6729,"True","File","mfmkvsrcsnk.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925856,1,"","","",""
6730,"True","File","mfmp4srcsnk.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925856,1,"","","",""
6731,"True","File","mfmpeg2srcsnk.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925860,1,"","","",""
6732,"True","File","mfnetcore.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
6733,"True","File","mfnetsrc.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
6734,"True","File","mfperfhelper.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925858,1,"","","",""
6735,"True","File","mfplat.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
6736,"True","File","MFPlay.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
6737,"True","File","mfpmp.exe",".exe",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925844,1,"","","",""
6738,"True","File","mfps.dll",".dll",0,"4503","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","2019-06-13 00:37:46","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925842,1,"","","",""
